loop_id,node_count,edge_count,total_transaction_amount,avg_transaction_amount,max_transaction_amount,min_transaction_amount,transaction_count,earliest_transaction_date,latest_transaction_date,time_span_days,has_bidirectional_edges,partner_count,shareholder_count,member_company_count,cross_holding_count,max_edge_count_between_nodes
2786,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2787,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2788,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2789,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2790,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2791,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2792,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2793,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2794,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2795,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2796,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2797,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2798,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2799,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2800,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2801,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2802,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2803,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2804,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2805,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2806,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2807,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2808,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2809,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2810,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2811,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2812,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2813,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2814,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2815,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2816,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2817,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2818,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2819,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2820,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2821,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2822,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2823,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2824,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2825,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2826,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2827,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2828,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2829,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2830,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2831,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2832,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2833,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2834,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2835,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2836,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2837,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2838,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2839,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2840,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2841,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2842,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2843,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2844,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2845,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2846,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2847,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2848,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2849,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2850,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2851,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2852,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2853,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2854,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2855,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2856,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2857,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2858,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2859,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2860,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2861,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2862,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2863,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2864,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2865,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2866,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2867,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2868,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2869,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2870,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2871,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2872,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2873,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2874,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2875,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2876,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2877,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2878,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2879,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2880,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2881,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2882,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2883,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2884,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2885,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2886,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2887,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2888,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2889,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2890,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2891,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2892,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2893,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2894,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2895,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2896,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2897,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2898,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2899,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2900,8,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2901,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2902,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2903,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2904,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2905,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2906,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2907,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2908,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2909,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2910,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2911,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2912,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2913,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2914,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2915,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2916,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2917,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2918,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2919,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2920,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2921,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2922,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2923,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2924,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2925,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2926,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2927,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2928,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2929,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2930,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2931,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2932,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2933,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2934,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2935,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2936,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2937,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2938,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2939,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2940,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2941,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2942,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2943,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2944,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2945,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2946,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2947,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2948,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2949,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2950,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2951,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2952,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2953,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2954,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2955,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2956,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2957,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2958,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2959,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2960,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2961,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2962,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2963,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2964,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2965,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2966,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2967,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2968,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2969,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2970,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2971,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2972,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2973,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2974,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2975,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2976,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2977,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2978,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2979,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2980,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2981,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2982,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2983,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2984,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2985,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2986,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2987,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2988,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2989,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2990,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2991,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2992,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2993,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2994,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2995,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2996,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2997,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
2998,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
2999,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3000,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3001,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3002,6,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3003,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3004,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3005,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3006,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3007,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3008,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3009,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3010,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3011,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3012,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3013,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3014,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3015,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3016,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3017,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3018,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3019,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3020,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3021,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3022,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3023,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3024,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3025,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3026,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3027,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3028,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3029,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3030,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3031,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3032,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3033,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3034,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3035,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3036,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3037,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3038,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3039,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3040,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3041,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3042,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3043,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3044,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3045,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3046,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3047,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3048,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3049,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3050,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3051,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3052,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3053,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3054,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3055,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3056,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3057,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3058,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3059,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3060,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3061,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3062,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3063,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3064,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3065,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3066,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3067,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3068,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3069,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3070,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3071,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3072,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3073,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3074,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3075,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3076,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3077,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3078,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3079,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3080,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3081,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3082,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3083,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3084,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3085,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3086,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3087,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3088,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3089,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3090,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3091,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3092,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3093,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3094,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3095,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3096,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3097,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3098,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3099,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3100,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3101,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3102,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3103,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3104,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3105,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3106,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3107,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3108,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3109,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3110,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3111,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3112,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3113,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3114,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3115,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3116,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3117,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3118,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3119,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3120,7,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3121,5,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,1,0,1
3122,5,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
3123,5,0,0.0,0.0,0.0,0.0,0,,,0,False,0,1,0,0,1
